year,program,artist,appearances,song,tags,type,origin,associated_acts,members,MB_Producers,MB_MemberOf,Wiki_Summary,spotify_followers,spotify_popularity,artist_category
2022,ミュージックステーションスーパーライブ,Kis-My-Ft2,,,J-POP,男性グループ,日本,,"千賀健永, 宮田俊哉, 横尾渉, 藤ヶ谷太輔, 玉森裕太, 二階堂高嗣",情報なし,"飯田恭平, 北山宏光, 藤ヶ谷太輔, 宮田俊哉, 二階堂高嗣, 千賀健永, 玉森裕太, 横尾渉",Kis-My-Ft2（キスマイフットツー）は、日本の男性アイドルグループ。所属事務所はSTARTO ENTERTAINMENT。レーベルはavex traxを経てMENT RECORDING。略称は「キスマイ」。,41569.0,53.0,男性グループ
2022,ミュージックステーションスーパーライブ,Little Glee Monster,,,J-POP,Group,日本,,"かれん（古賀かれん）, MAYU（吉田真悠）, アサヒ（小林あさひ）, ミカ（藤平美香）, 結海（永井結海）, miyou（カマラみゆアイダ）",情報なし,"荒井麻珠, 芹奈, アサヒ, かれん, Buzz Connections, manaka, MAYU",概要なし,812411.0,56.0,その他
2022,ミュージックステーションスーパーライブ,MIYAVI,,,"ロック, ミクスチャー, ロック, オルタナティブ, ロック, デジタルロック",maleソロ,"日本, 兵庫県, 猪名川町","Dué le quartz, KAVKI BOIZ, S.K.I.N., THE LAST ROCKSTARS, 亀田誠治, （, 2012年, - ）",,情報なし,"Dué le quartz, S.K.I.N., S.K.I.N., THE LAST ROCKSTARS",MIYAVI（ミヤビ、1981年9月14日 - ）は、日本のロックミュージシャン、ギタリスト、俳優。兵庫県出身。,321585.0,55.0,男性ソロ
2022,ミュージックステーションスーパーライブ,Mirage Collective,,,"R&B, ソウル",Group,日本,,"STUTS, （, サンプラー, ）, YONCE, （, ボーカル, ）, butaji（, コーラス, ）, 長岡亮介, （, ギター, ）, ハマ, オカモト, （, ベース, ）, 荒田洸（, ドラムス, ）, 高橋佑成（, ローズピアノ, ）, 武嶋聡, （, サックス, フルート, ）, 佐瀬悠輔（, トランペット, ）, 大田垣""OTG""正信（, トロンボーン, ）, 須原杏（, ヴァイオリン, ）, 林田順平（, チェロ, ）",情報なし,"Avey Tare, Deakin, Geologist, Panda Bear, Dave Portner, Brian Weitz",Mirage Collective（ミラージュ・コレクティブ）は、プロデューサー、トラックメイカーであるSTUTSが音楽プロデュースを手掛ける音楽集団。,13055.0,26.0,その他
2022,ミュージックステーションスーパーライブ,Mrs. GREEN APPLE,,,"J-POP, ポップ, ロック, ダンス, ロック",Group,日本,"中西亮輔, 伊藤賢, 高橋諒, 山下洋介","大森元貴, （, ボーカル, ギター, ）, 若井滉斗（ギター）, 藤澤涼架（, キーボード, ）",情報なし,"松尾拓海, 山中綾華, 藤澤涼架, 大森元貴, 大森元貴, 若井滉斗, 髙野清宗",Mrs. GREEN APPLE（ミセス・グリーン・アップル）は、日本の3人組ポップロックバンド。2013年結成。所属レーベルはユニバーサルミュージック内のEMI Records。所属事務所はユニバーサル ミュージックアーティスツ内のProject-MGA。公式ファンクラブは「Ringo Jam」、ファンダムネームは「JAM'S（ジャムズ）」、略称は「ミセス」、「MGA」。,5898295.0,84.0,男女混合グループ
2022,ミュージックステーションスーパーライブ,NEWS,,,"J-POP, バンド",Group,Tokyo,,,情報なし,"Taka, 草野博紀, 内博貴, 錦戸亮, 山下智久, 手越祐也, 加藤シゲアキ, 小山慶一郎, 増田貴久",ニュース (news) ・NEWS,670.0,27.0,その他
2022,ミュージックステーションスーパーライブ,NiziU,,,"J-POP, K-POP",女性グループ,日本,"ソニー, ミュージックエンタテインメント, J.Y. Park","MAKO, RIO, MAYA, RIKU, AYAKA, MAYUKA, RIMA, MIIHI, NINA",情報なし,"アヤカ, マコ, マヤ, マユカ, ミイヒ, NINA, リク, リマ, リオ",NiziU（ニジュー、朝: 니쥬）は、日本の9人組ガールズグループ。所属事務所はJYPエンターテインメント。レコードレーベルはソニー・ミュージック。,1184527.0,61.0,女性グループ
2022,ミュージックステーションスーパーライブ,PUFFY,,,"オルタナティヴ, ロック, インディー, ロック, 渋谷系, J-POP",女性グループ,日本,"奥田民生, アンディ, スターマー","大貫亜美, （, ボーカル, ）, 吉村由美, （ボーカル）",情報なし,"大貫亜美, 吉村由美, Radio Kamones",PUFFY（パフィー）は、日本の女性ボーカルデュオ、ユニット。メンバーは大貫亜美と吉村由美。1996年に奥田民生プロデュースのシングル『アジアの純真』でデビュー。1998年の『JET CD』で初のミリオンヒットを達成し、アジア諸国でもヒットした。力の抜けた自然体のスタイル、親しみやすいキャラクター、1960年代～1970年代にヒントを得たハイクオリティな楽曲が特徴。出演時にはスタイリッシュな衣装ではなくヴィンテージファッションを採用し、ファッション界にも革命を起こしている。2000年にSXSWに出演、2002年にPuffy AmiYumi名義で北米ツアーを行い、2004年にはPUFFYをモデルにしたアニメ『ハイ!ハイ! パフィー・アミユミ』が全米でブレイクし、世界110カ国以上で放送される。,133928.0,48.0,女性グループ
2022,ミュージックステーションスーパーライブ,Perfume,,,"J-POP, テクノ歌謡, テクノポップ, エレクトロニカ, フューチャーポップ, EDM, チップチューン, テクノ, シンセポップ, ハウス, エレクトロ, ポップ, フューチャー, ベース",Group,"日本, 広島県","中田ヤスタカ, MIKIKO","樫野有香, （かしゆか）, 西脇綾香, （あ〜ちゃん）, 大本彩乃, （のっち）",情報なし,"河島佑香, 樫野有香, 西脇綾香, 大本彩乃, チーム・アミューズ!!",Perfume（パフューム）は、日本の音楽ユニット。中田ヤスタカが楽曲プロデュースする広島県出身の3人組テクノポップユニットである。,890528.0,59.0,女性グループ
2022,ミュージックステーションスーパーライブ,SEKAI NO OWARI,,,"J-POP, インディー, ポップ, スタジアム, ロック, EDM, ジャズ",Group,"日本, 東京都, 大田区","CHRYSANTHEMUM BRIDGE, 小林武史","Nakajin, （, ギター, ）, Fukase, （, ボーカル, ）, Saori, （, ピアノ, ）, DJ LOVE, （, DJ, ）",情報なし,"藤崎彩織, Fukase, DJ LOVE, Nakajin",概要なし,2989922.0,67.0,その他
2022,ミュージックステーションスーパーライブ,Saucy Dog,,,ロック,Group,"日本, 大阪府",,"石原慎也, （, ボーカル, ギター, ）, 秋澤和貴（, ベース, ）, せとゆいか（, ドラムス, コーラス, ）",情報なし,"石原慎也, 石原慎也",Saucy Dog（サウシードッグ）は、日本のスリーピースロックバンド。所属事務所はMASH A&R。レコード会社はA-Sketch。略称は「サウシー」。,1278641.0,67.0,その他
2022,ミュージックステーションスーパーライブ,Sexy Zone,,,J-POP,男性グループ,日本,,"佐藤勝利, 菊池風磨, 松島聡, 寺西拓人, 原嘉孝, 橋本将生, 猪俣周杜, 篠塚大輝",情報なし,"長瀬実夕, 長瀬実夕, 町田紀彦, 舞衣子, 舞衣子, 舞衣子, MIZUHO, 西村朝香, 西村朝香, TAKAYO",timelesz（タイムレス）は、日本の8人組男性アイドルグループ。所属事務所はSTARTO ENTERTAINMENT、所属レコードレーベルはOver The Top。ファンネームは「secondz」（セカンズ）、マスコットキャラクターは「TAM」。,200.0,0.0,男性グループ
2022,ミュージックステーションスーパーライブ,SixTONES,,,J-POP,男性グループ,日本,,"ジェシー, 京本大我, 松村北斗, 髙地優吾, 森本慎太郎, 田中樹",情報なし,"ジェシー, 高地優吾, 京本大我, 松村北斗, 森本慎太郎, 田中樹",SixTONES（ストーンズ）は、日本の6人組男性アイドルグループ。所属事務所はSTARTO ENTERTAINMENT、所属レーベルはソニー・ミュージックレーベルズ[注 1]。2015年5月1日結成。2020年1月22日、シングル「Imitation Rain/D.D.」でCDデビュー。,189773.0,66.0,男性グループ
2022,ミュージックステーションスーパーライブ,Snow Man,,,J-POP,男性グループ,日本,,"岩本照, 深澤辰哉, ラウール, 渡辺翔太, 向井康二, 阿部亮平, 目黒蓮, 宮舘涼太, 佐久間大介",情報なし,"阿部亮平, 深澤辰哉, 岩本照, 宮舘涼太, 佐久間大介, 渡辺翔太, 目黒蓮, 向井康二, ラウール",Snow Man（スノーマン）は、日本の9人組男性アイドルグループ。所属事務所はSTARTO ENTERTAINMENT。所属レコードレーベル会社はMENT RECORDING。,361469.0,65.0,男性グループ
2022,ミュージックステーションスーパーライブ,Stray Kids,,,"K-POP, ポップラップ, EDM",男性グループ,"韓国, ソウル特別市",,"バンチャン, リノ, チャンビン, ヒョンジン, ハン, フィリックス, スンミン, アイエン",情報なし,"우진, 방찬, 창빈, 필릭스, 한, 현진, 아이엔, 리노, 승민",Stray Kids（ストレイキッズ、朝: 스트레이 키즈）は、韓国の8人組ボーイズグループ。JYPエンターテインメント所属。略称はSKZ、スキズ（朝: 스키즈）。公式ファンダムネームはSTAY（ステイ、朝: 스테이）。韓国人6人、韓国系オーストラリア人2人で構成される。,19786358.0,87.0,男性グループ
2022,ミュージックステーションスーパーライブ,Superfly,,,"J-POP, ロック",Group,"日本, 愛媛県, 松山市","蔦谷好位置, 多保孝一, 松岡モトキ","越智志帆, （, ボーカル, ）",情報なし,"多保孝一, 越智志帆, The Yogurts",Superfly（スーパーフライ）は、越智志帆（おちしほ）がボーカルを務める日本の音楽ユニット。所属レーベルはユニバーサルシグマ、マネジメントは44 CARAT。,1558887.0,63.0,その他
2022,ミュージックステーションスーパーライブ,THE RAMPAGE,,,"J-POP, hip hop",Group,Liverpool,,,情報なし,"Stuart Sutcliffe, Tommy Moore, Norman Chapman, Pete Best, Chas Newby, John Lennon, George Harrison, Paul McCartney, Ringo Starr",『THE RAMPAGE』（ザ・ランペイジ）は、THE RAMPAGE from EXILE TRIBEの1枚目のオリジナル・アルバムである。2018年9月12日にrhythm zoneから発売された。,333804.0,55.0,男性グループ
2022,ミュージックステーションスーパーライブ,Tani Yuuki,,,J-POP,maleソロ,"日本, 神奈川県, 茅ヶ崎市",,,情報なし,情報なし,Tani Yuuki（タニ ユウキ、1998年11月9日 - ）は、日本のシンガーソングライター。神奈川県茅ヶ崎市出身。,708086.0,62.0,男性ソロ
2022,ミュージックステーションスーパーライブ,Travis Japan,,,J-POP,男性グループ,日本,Travis Payne,"宮近海斗, 中村海人, 七五三掛龍也, 川島如恵留, 吉澤閑也, 松田元太, 松倉海斗",情報なし,"Rob Dean, Richard Barbieri, Steve Jansen, Mick Karn, David Sylvian",Travis Japan（トラビス・ジャパン）は、日本の7人組男性アイドルグループ。STARTO ENTERTAINMENT所属。略称はトラジャ、TJ。2022年10月28日に『JUST DANCE!』で全世界メジャーデビュー。リーダーは宮近海斗。公式ファンネームは『トラジャ担』。,135730.0,63.0,男性グループ
2022,ミュージックステーションスーパーライブ,YUKI,,,"J-POP, シンガーソングライター",femaleソロ,Hakodate,agehasprings玉井健二蔦谷好位置JUDY AND MARY前田佑,,情報なし,"JUDY AND MARY, Mean Machine, NiNa, Tack and Yukky, Chara+YUKI",YUKI、yuki、Yuki,1326.0,31.0,女性ソロ
2022,ミュージックステーションスーパーライブ,aiko,,,J-POP,femaleソロ,"日本, 大阪府, 吹田市","島田昌典, OSTER project, トオミヨウ",,情報なし,Radio Darlings,概要なし,57.0,13.0,女性ソロ
2022,ミュージックステーションスーパーライブ,back number,,,"J-POP, ロック, ポップ, ロック",Group,"日本, 群馬県",,"清水依与吏, （, ボーカル, ギター, ）, 小島和也, （, ベース, コーラス, ）, 栗原寿, （, ドラムス, ）",情報なし,"清水依与吏, 清水依与吏, 小島和也, 栗原寿",back number（バックナンバー）は、日本のスリーピースバンド。,5678388.0,77.0,その他
2022,ミュージックステーションスーパーライブ,milet,,,"J-POP, インディー, ポップ, オルタナティブ, ロック, エレクトロ, ポップ",femaleソロ,"日本, 東京都",,,情報なし,情報なし,milet（ミレイ）は、日本のシンガーソングライター。プロフィールは非公表。所属事務所はソニー・ミュージックアーティスツ。レーベルはSME Records。,953186.0,64.0,女性ソロ
2022,ミュージックステーションスーパーライブ,yama,,,"ポップス, ボカロ",ソロ,非公開,"くじら, TOOBOE, BIN",,情報なし,"Radio Bootsy, BIN",yama（ヤマ）は、日本の音楽家。所属レーベルは、MASTERSIX FOUNDATION。ロックバンドBINのメンバーとしても活動している。,31.0,2.0,その他
2022,ミュージックステーションスーパーライブ,なにわ男子,,,J-POP,Group,日本,大倉忠義,"西畑大吾, 大西流星, 道枝駿佑, 高橋恭平, 長尾謙杜, 藤原丈一郎, 大橋和也",情報なし,"藤原丈一郎, 道枝駿佑, 長尾謙杜, 西畑大吾, 大橋和也, 大西流星, 高橋恭平",概要なし,204995.0,61.0,その他
2022,ミュージックステーションスーパーライブ,ゆず,,,"J-POP, アニメ, ロック",Group,Yokohama,,,情報なし,"岩沢厚治, 北川悠仁, THE HAJIMALS",ユズ（柚子、学名: Citrus junos）はミカン科ミカン属の常緑小高木。柑橘類の1つ。ホンユズとも呼ばれる。消費量・生産量ともに日本が最大である。果実の酸味と香りが好まれて、果汁は少なく、主に果皮を日本料理の香りづけに使う。,1974458.0,59.0,その他
2022,ミュージックステーションスーパーライブ,ウタ,,,"エレクトロニック, ロック",maleソロ,Kōchi,,,情報なし,情報なし,うた、ウタ,3723.0,31.0,その他
2022,ミュージックステーションスーパーライブ,ゴールデンボンバー,,,"J-POP, ロック",Group,,tatsuo（everset）,,情報なし,"喜矢武豊, 樽美酒研二, ゴールデン・イクシオン・ボンバー DT, 歌広場淳, 鬼龍院翔",ゴールデンボンバー (英: golden bomber）,395.0,1.0,その他
2022,ミュージックステーションスーパーライブ,ジェジュン,,,"K-POP, J-POP",ソロ,"大韓民国, 忠清南道, 公州市","JYJ, 東方神起",,情報なし,情報なし,キム・ジェジュン（朝: 김 재중、中: 金 在中、英: Kim Jae Joong、1986年1月26日 - ）は、韓国出身の男性歌手。2001年からSMエンタテイメントの練習生になる。2003年の12月26日のデビューから2009年までは東方神起のメンバーであった。それ以降はJYJのメンバーとして活動し、2017年以降はソロ歌手として活動している。韓国の所属事務所はSMエンタテインメント→CJeS STUDIOS（旧社名C-JeS Entertainment）→iNKODE。日本の所属事務所はエイベックス・マネジメント→JB's（マネジメント会社はケイダッシュ）→iNKODE JAPAN。,2721.0,31.0,男性グループ
